match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8781879925,1,1,ban,dire,10108713.0,9600141.0,8781879925_1,110,Phoenix,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8781879925,10,2,ban,dire,10108713.0,9600141.0,8781879925_10,99,Bristleback,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8781879925,11,2,ban,dire,10108713.0,9600141.0,8781879925_11,29,Tidehunter,9,10,-1,True,True,False,False,False,False,False,False,False,False,False,False
8781879925,12,2,ban,radiant,9600141.0,10108713.0,8781879925_12,14,Pudge,25,16,9,False,False,False,False,False,False,False,False,False,False,False,False
8781879925,19,3,ban,dire,10108713.0,9600141.0,8781879925_19,69,Doom,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8781879925,2,1,ban,dire,10108713.0,9600141.0,8781879925_2,16,Sand King,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8781879925,20,3,ban,radiant,9600141.0,10108713.0,8781879925_20,80,Lone Druid,39,9,30,False,True,False,False,False,False,True,False,False,False,False,False
8781879925,21,3,ban,dire,10108713.0,9600141.0,8781879925_21,135,Dawnbreaker,37,11,26,False,False,False,False,False,False,False,False,False,False,False,False
8781879925,22,3,ban,radiant,9600141.0,10108713.0,8781879925_22,39,Queen of Pain,4,2,2,True,True,True,True,False,True,False,False,False,False,True,False
8781879925,3,1,ban,radiant,9600141.0,10108713.0,8781879925_3,65,Batrider,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8781879925,4,1,ban,radiant,9600141.0,10108713.0,8781879925_4,28,Slardar,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8781879925,5,1,ban,dire,10108713.0,9600141.0,8781879925_5,19,Tiny,17,13,4,False,False,False,False,False,False,False,False,False,False,False,False
8781879925,6,1,ban,radiant,9600141.0,10108713.0,8781879925_6,13,Puck,4,3,1,True,True,True,True,False,True,False,False,False,False,True,False
8781879925,7,1,ban,radiant,9600141.0,10108713.0,8781879925_7,136,Marci,23,30,-7,False,False,False,False,False,False,False,False,False,False,False,False
8782527726,1,1,ban,dire,10108947.0,9572001.0,8782527726_1,91,Io,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782527726,10,2,ban,dire,10108947.0,9572001.0,8782527726_10,145,Kez,10,11,-1,True,False,False,False,False,False,False,True,False,False,False,False
8782527726,11,2,ban,dire,10108947.0,9572001.0,8782527726_11,90,Keeper of the Light,7,6,1,True,True,False,False,False,False,False,False,False,False,False,False
8782527726,12,2,ban,radiant,9572001.0,10108947.0,8782527726_12,23,Kunkka,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782527726,19,3,ban,dire,10108947.0,9572001.0,8782527726_19,13,Puck,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782527726,2,1,ban,dire,10108947.0,9572001.0,8782527726_2,110,Phoenix,4,5,-1,True,True,True,True,False,False,False,False,False,False,False,False
8782527726,20,3,ban,radiant,9572001.0,10108947.0,8782527726_20,123,Hoodwink,5,6,-1,True,True,True,False,False,False,False,False,False,True,False,False
