state_id,match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,real_hero_id,real_hero_name,left_real_score,left_rank,own_team_candidate_contested_rate_patch,opponent_team_candidate_contested_rate_patch,left_top_hero_id,left_top_hero_name,left_top_score,right_real_score,right_rank,candidate_own_role_fit_score,candidate_own_role_conflict_score,candidate_enemy_role_fit_score,candidate_enemy_role_conflict_score,candidate_core_prob,candidate_support_prob,candidate_flex_score,own_team_candidate_contested_rate_patch_right,opponent_team_candidate_contested_rate_patch_right,right_top_hero_id,right_top_hero_name,right_top_score,rank_delta,improved_to_top10,regressed_from_top10
8786827560_13,8786827560,13,2,pick,radiant,9247354.0,9467224.0,65,Batrider,3.503047329574804,11,0.38095238095238093,0.10714285714285714,75,Silencer,4.548905989654081,3.521005645258928,3,0.7637,0.23629999999999998,0.6615,0.3385,0.8999999999999999,0.1,0.65,0.38095238095238093,0.10714285714285714,110,Phoenix,4.5198077984576726,-8,True,False
8781798380_23,8781798380,23,3,pick,dire,5014799.0,9928636.0,96,Centaur Warrunner,1.336697380867541,12,0.047619047619047616,0.016666666666666666,60,Night Stalker,2.279583569492943,2.054338974510194,4,0.5691999999999999,0.4511,0.054200000000000005,0.9865000000000002,0.8999999999999999,0.1,0.18,0.047619047619047616,0.016666666666666666,120,Pangolier,3.1133708263864466,-8,True,False
8780342142_23,8780342142,23,3,pick,radiant,9338413.0,9895392.0,78,Brewmaster,1.6763457762405543,14,0.15625,0.25,138,Muerta,3.3986497562450175,2.213280953817262,6,0.5538,0.46799999999999997,0.03939999999999999,1.0191,0.8999999999999999,0.1,0.18,0.15625,0.25,99,Bristleback,2.908801653737172,-8,True,False
8781808385_15,8781808385,15,2,pick,radiant,7119388.0,8261500.0,105,Techies,2.173546835902983,15,0.16666666666666666,0.06896551724137931,120,Pangolier,4.372084667792088,2.5615501781874297,7,0.7749,0.2321,0.4207,0.5793,0.15,0.85,0.3,0.16666666666666666,0.06896551724137931,110,Phoenix,4.092506719563577,-8,True,False
8783105237_23,8783105237,23,3,pick,dire,8255888.0,7119388.0,13,Puck,3.0787959164039433,15,0.13043478260869565,0.28,29,Tidehunter,4.184210017904246,2.924055184201499,7,0.516,0.5055,0.5213000000000001,0.4999,0.95,0.05,0.15,0.13043478260869565,0.28,39,Queen of Pain,3.691026216376862,-8,True,False
8783198427_13,8783198427,13,2,pick,radiant,8255888.0,7119388.0,13,Puck,3.1259026052328003,15,0.16666666666666666,0.2692307692307692,110,Phoenix,4.2621837452426705,3.0860699871134325,7,0.9445000000000001,0.0555,0.9445000000000001,0.0555,0.95,0.05,0.15,0.16666666666666666,0.2692307692307692,110,Phoenix,4.662673167391239,-8,True,False
8780302268_16,8780302268,16,2,pick,radiant,10108947.0,9572001.0,47,Viper,3.426696746536261,11,0.7,0.07407407407407407,39,Queen of Pain,4.491633199565373,3.8001578257934634,4,0.5760000000000001,0.424,0.3678,0.6322,0.8999999999999999,0.1,0.65,0.7,0.07407407407407407,123,Hoodwink,4.477507849538934,-7,True,False
8781705399_15,8781705399,15,2,pick,dire,9928636.0,5014799.0,108,Underlord,1.8405963950634836,12,0.288135593220339,0.1,93,Slark,4.613570953051876,2.3826995498709245,5,0.7528,0.2752,0.7161,0.29139999999999994,0.8999999999999999,0.1,0.18,0.288135593220339,0.1,93,Slark,4.034644453401568,-7,True,False
8782650848_9,8782650848,9,2,pick,radiant,9928636.0,9895247.0,123,Hoodwink,2.5756886354719306,14,0.45161290322580644,0.3333333333333333,93,Slark,3.86797797817239,3.0529109878926315,7,1.0,0.0,0.969,0.031000000000000003,0.15,0.85,0.3,0.45161290322580644,0.3333333333333333,99,Bristleback,3.7806157025839524,-7,True,False
8793265942_9,8793265942,9,2,pick,radiant,8261500.0,9351740.0,38,Beastmaster,1.015887871663744,17,0.3870967741935484,0.07142857142857142,91,Io,4.328994632649296,2.031599583111216,10,1.0,0.0,0.31840000000000007,0.6815999999999999,0.8999999999999999,0.1,0.18,0.3870967741935484,0.07142857142857142,91,Io,4.2305457172864225,-7,True,False
8780342142_18,8780342142,18,3,pick,radiant,9338413.0,9895392.0,49,Dragon Knight,1.6789722063678079,14,0.25,0.1,138,Muerta,3.221240269442529,2.4359992693227555,8,0.6089,0.4025000000000001,0.32599999999999996,0.7040000000000001,0.8999999999999999,0.1,0.65,0.25,0.1,38,Beastmaster,2.9724692668103723,-6,True,False
8784597508_9,8784597508,9,2,pick,radiant,8255888.0,2163.0,29,Tidehunter,2.049171216605107,13,0.2692307692307692,0.1,110,Phoenix,4.614525481358561,2.3641296224081256,8,1.0,0.0,0.9448999999999999,0.055099999999999996,0.8999999999999999,0.1,0.18,0.2692307692307692,0.1,110,Phoenix,4.476794054957024,-5,True,False
8785399798_14,8785399798,14,2,pick,dire,10108947.0,2163.0,100,Tusk,3.045710448828827,14,0.05263157894736842,0.375,88,Nyx Assassin,4.312224465648747,3.229258220632538,9,0.9054999999999999,0.0945,0.3386,0.6614,0.15,0.85,0.3,0.05263157894736842,0.375,110,Phoenix,4.136403986790614,-5,True,False
8782870288_18,8782870288,18,3,pick,radiant,9600141.0,9973656.0,145,Kez,3.213777771825321,11,0.1,0.0,29,Tidehunter,3.9954791295402887,2.964390980373945,7,0.8882,0.11710000000000002,0.5621,0.4451000000000001,0.98,0.02,0.0999999999999999,0.1,0.0,106,Ember Spirit,3.4596276550264653,-4,True,False
8784047386_18,8784047386,18,3,pick,radiant,7119388.0,9247354.0,137,Primal Beast,3.496764025425094,11,0.10714285714285714,0.4,29,Tidehunter,4.4861707845468075,3.268919629113973,7,0.5555000000000001,0.44589999999999996,0.06609999999999999,1.1930999999999996,0.8999999999999999,0.1,0.18,0.10714285714285714,0.4,29,Tidehunter,4.244755898505689,-4,True,False
8781432852_17,8781432852,17,3,pick,radiant,9885310.0,9928636.0,72,Gyrocopter,3.237413858921591,12,0.375,0.0,58,Enchantress,4.548005855839942,2.233888679990426,9,0.859,0.14100000000000001,0.8846999999999999,0.11750000000000002,0.98,0.02,0.0999999999999999,0.375,0.0,120,Pangolier,3.5486173372084155,-3,True,False
8781808385_13,8781808385,13,2,pick,dire,8261500.0,7119388.0,106,Ember Spirit,2.0979868993208415,13,0.3103448275862069,0.0,120,Pangolier,4.51357084237741,2.406350507268169,10,0.9445000000000001,0.0555,0.7122999999999999,0.2877,0.95,0.05,0.15,0.3103448275862069,0.0,110,Phoenix,4.387316613249156,-3,True,False
8785812275_14,8785812275,14,2,pick,dire,9467224.0,8255888.0,129,Mars,3.6517864138378844,13,0.2222222222222222,0.03333333333333333,37,Warlock,5.552265516018841,2.9515572637061047,10,0.9122999999999999,0.08770000000000001,0.6261,0.3739,0.8999999999999999,0.1,0.18,0.2222222222222222,0.03333333333333333,110,Phoenix,4.262394982084662,-3,True,False
8782581053_9,8782581053,9,2,pick,dire,9572001.0,10108947.0,145,Kez,2.944428977733512,11,0.2903225806451613,0.23529411764705882,120,Pangolier,4.2481962481094016,2.7928999113677797,10,1.0,0.0,0.6615000000000001,0.3385,0.98,0.02,0.0999999999999999,0.2903225806451613,0.23529411764705882,86,Rubick,4.48188018903279,-1,True,False
