match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8783006717,18,3,pick,dire,2163.0,9247354.0,8783006717_18,39,Queen of Pain,5,10,-5,True,True,True,False,False,False,False,False,False,True,False,False
8783006717,23,3,pick,dire,2163.0,9247354.0,8783006717_23,83,Treant Protector,31,3,28,False,True,False,True,False,True,True,False,True,False,True,False
8783006717,24,3,pick,radiant,9247354.0,2163.0,8783006717_24,16,Sand King,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8783006717,8,1,pick,dire,2163.0,9247354.0,8783006717_8,120,Pangolier,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8783006717,9,2,pick,radiant,9247354.0,2163.0,8783006717_9,114,Monkey King,3,3,0,True,True,True,True,True,True,False,False,False,False,False,False
8783105237,13,2,pick,radiant,7119388.0,8255888.0,8783105237_13,75,Silencer,6,3,3,True,True,False,True,False,True,False,False,True,False,True,False
8783105237,14,2,pick,dire,8255888.0,7119388.0,8783105237_14,31,Lich,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8783105237,15,2,pick,dire,8255888.0,7119388.0,8783105237_15,21,Windranger,19,8,11,False,True,False,False,False,False,True,False,False,False,False,False
8783105237,16,2,pick,radiant,7119388.0,8255888.0,8783105237_16,131,Ringmaster,8,14,-6,True,False,False,False,False,False,False,True,False,False,False,False
8783105237,17,3,pick,radiant,7119388.0,8255888.0,8783105237_17,108,Underlord,22,16,6,False,False,False,False,False,False,False,False,False,False,False,False
8783105237,18,3,pick,dire,8255888.0,7119388.0,8783105237_18,54,Lifestealer,7,15,-8,True,False,False,False,False,False,False,True,False,False,False,False
8783105237,23,3,pick,dire,8255888.0,7119388.0,8783105237_23,13,Puck,14,8,6,False,True,False,False,False,False,True,False,False,False,False,False
8783105237,24,3,pick,radiant,7119388.0,8255888.0,8783105237_24,109,Terrorblade,1,4,-3,True,True,True,True,True,False,False,False,False,False,False,True
8783105237,8,1,pick,dire,8255888.0,7119388.0,8783105237_8,38,Beastmaster,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8783105237,9,2,pick,radiant,7119388.0,8255888.0,8783105237_9,19,Tiny,7,7,0,True,True,False,False,False,False,False,False,False,False,False,False
8783198427,13,2,pick,radiant,8255888.0,7119388.0,8783198427_13,13,Puck,11,10,1,False,True,False,False,False,False,True,False,False,False,False,False
8783198427,14,2,pick,dire,7119388.0,8255888.0,8783198427_14,75,Silencer,8,7,1,True,True,False,False,False,False,False,False,False,False,False,False
8783198427,15,2,pick,dire,7119388.0,8255888.0,8783198427_15,126,Void Spirit,19,8,11,False,True,False,False,False,False,True,False,False,False,False,False
8783198427,16,2,pick,radiant,8255888.0,7119388.0,8783198427_16,138,Muerta,9,5,4,True,True,False,True,False,False,False,False,True,False,False,False
8783198427,17,3,pick,radiant,8255888.0,7119388.0,8783198427_17,83,Treant Protector,28,19,9,False,False,False,False,False,False,False,False,False,False,False,False
8783198427,18,3,pick,dire,7119388.0,8255888.0,8783198427_18,2,Axe,16,9,7,False,True,False,False,False,False,True,False,False,False,False,False
8783198427,23,3,pick,dire,7119388.0,8255888.0,8783198427_23,48,Luna,44,7,37,False,True,False,False,False,False,True,False,False,False,False,False
8783198427,24,3,pick,radiant,8255888.0,7119388.0,8783198427_24,77,Lycan,26,10,16,False,True,False,False,False,False,True,False,False,False,False,False
8783198427,8,1,pick,dire,7119388.0,8255888.0,8783198427_8,123,Hoodwink,5,4,1,True,True,True,True,False,False,False,False,False,False,False,False
8783198427,9,2,pick,radiant,8255888.0,7119388.0,8783198427_9,86,Rubick,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8783980542,13,2,pick,radiant,9247354.0,7119388.0,8783980542_13,123,Hoodwink,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8783980542,14,2,pick,dire,7119388.0,9247354.0,8783980542_14,3,Bane,35,29,6,False,False,False,False,False,False,False,False,False,False,False,False
8783980542,15,2,pick,dire,7119388.0,9247354.0,8783980542_15,86,Rubick,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8783980542,16,2,pick,radiant,9247354.0,7119388.0,8783980542_16,19,Tiny,7,7,0,True,True,False,False,False,False,False,False,False,False,False,False
8783980542,17,3,pick,radiant,9247354.0,7119388.0,8783980542_17,58,Enchantress,5,1,4,True,True,True,True,False,True,False,False,False,False,True,False
8783980542,18,3,pick,dire,7119388.0,9247354.0,8783980542_18,108,Underlord,18,8,10,False,True,False,False,False,False,True,False,False,False,False,False
8783980542,23,3,pick,dire,7119388.0,9247354.0,8783980542_23,13,Puck,3,6,-3,True,True,True,False,True,False,False,False,False,True,False,True
8783980542,24,3,pick,radiant,9247354.0,7119388.0,8783980542_24,69,Doom,7,5,2,True,True,False,True,False,False,False,False,True,False,False,False
8783980542,8,1,pick,dire,7119388.0,9247354.0,8783980542_8,114,Monkey King,5,3,2,True,True,True,True,False,True,False,False,False,False,True,False
8783980542,9,2,pick,radiant,9247354.0,7119388.0,8783980542_9,120,Pangolier,3,2,1,True,True,True,True,True,True,False,False,False,False,False,False
8784047386,13,2,pick,dire,9247354.0,7119388.0,8784047386_13,123,Hoodwink,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8784047386,14,2,pick,radiant,7119388.0,9247354.0,8784047386_14,110,Phoenix,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8784047386,15,2,pick,radiant,7119388.0,9247354.0,8784047386_15,121,Grimstroke,13,10,3,False,True,False,False,False,False,True,False,False,False,False,False
8784047386,16,2,pick,dire,9247354.0,7119388.0,8784047386_16,19,Tiny,5,2,3,True,True,True,True,False,True,False,False,False,False,True,False
8784047386,17,3,pick,dire,9247354.0,7119388.0,8784047386_17,9,Mirana,59,39,20,False,False,False,False,False,False,False,False,False,False,False,False
8784047386,18,3,pick,radiant,7119388.0,9247354.0,8784047386_18,137,Primal Beast,11,5,6,False,True,False,True,False,False,True,False,True,False,False,False
8784047386,23,3,pick,radiant,7119388.0,9247354.0,8784047386_23,39,Queen of Pain,1,3,-2,True,True,True,True,True,True,False,False,False,False,False,False
8784047386,24,3,pick,dire,9247354.0,7119388.0,8784047386_24,69,Doom,5,3,2,True,True,True,True,False,True,False,False,False,False,True,False
8784047386,8,1,pick,radiant,7119388.0,9247354.0,8784047386_8,114,Monkey King,5,4,1,True,True,True,True,False,False,False,False,False,False,False,False
8784047386,9,2,pick,dire,9247354.0,7119388.0,8784047386_9,120,Pangolier,3,2,1,True,True,True,True,True,True,False,False,False,False,False,False
8784176993,13,2,pick,radiant,9467224.0,9572001.0,8784176993_13,123,Hoodwink,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8784176993,14,2,pick,dire,9572001.0,9467224.0,8784176993_14,29,Tidehunter,3,3,0,True,True,True,True,True,True,False,False,False,False,False,False
8784176993,15,2,pick,dire,9572001.0,9467224.0,8784176993_15,13,Puck,3,4,-1,True,True,True,True,True,False,False,False,False,False,False,True
8784176993,16,2,pick,radiant,9467224.0,9572001.0,8784176993_16,41,Faceless Void,13,10,3,False,True,False,False,False,False,True,False,False,False,False,False
8784176993,17,3,pick,radiant,9467224.0,9572001.0,8784176993_17,64,Jakiro,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8784176993,18,3,pick,dire,9572001.0,9467224.0,8784176993_18,82,Meepo,22,5,17,False,True,False,True,False,False,True,False,True,False,False,False
8784176993,23,3,pick,dire,9572001.0,9467224.0,8784176993_23,90,Keeper of the Light,18,1,17,False,True,False,True,False,True,True,False,True,False,True,False
8784176993,24,3,pick,radiant,9467224.0,9572001.0,8784176993_24,126,Void Spirit,7,7,0,True,True,False,False,False,False,False,False,False,False,False,False
8784176993,8,1,pick,dire,9572001.0,9467224.0,8784176993_8,110,Phoenix,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8784176993,9,2,pick,radiant,9467224.0,9572001.0,8784176993_9,120,Pangolier,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8784255815,13,2,pick,dire,9467224.0,9572001.0,8784255815_13,13,Puck,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8784255815,14,2,pick,radiant,9572001.0,9467224.0,8784255815_14,99,Bristleback,5,6,-1,True,True,True,False,False,False,False,False,False,True,False,False
8784255815,15,2,pick,radiant,9572001.0,9467224.0,8784255815_15,106,Ember Spirit,9,6,3,True,True,False,False,False,False,False,False,False,False,False,False
8784255815,16,2,pick,dire,9467224.0,9572001.0,8784255815_16,86,Rubick,6,5,1,True,True,False,True,False,False,False,False,True,False,False,False
8784255815,17,3,pick,dire,9467224.0,9572001.0,8784255815_17,37,Warlock,8,3,5,True,True,False,True,False,True,False,False,True,False,True,False
8784255815,18,3,pick,radiant,9572001.0,9467224.0,8784255815_18,90,Keeper of the Light,14,1,13,False,True,False,True,False,True,True,False,True,False,True,False
8784255815,23,3,pick,radiant,9572001.0,9467224.0,8784255815_23,109,Terrorblade,7,3,4,True,True,False,True,False,True,False,False,True,False,True,False
8784255815,24,3,pick,dire,9467224.0,9572001.0,8784255815_24,155,Largo,4,1,3,True,True,True,True,False,True,False,False,False,False,True,False
8784255815,8,1,pick,radiant,9572001.0,9467224.0,8784255815_8,110,Phoenix,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8784255815,9,2,pick,dire,9467224.0,9572001.0,8784255815_9,70,Ursa,8,13,-5,True,False,False,False,False,False,False,True,False,False,False,False
8784373796,13,2,pick,radiant,9572001.0,9467224.0,8784373796_13,19,Tiny,51,39,12,False,False,False,False,False,False,False,False,False,False,False,False
8784373796,14,2,pick,dire,9467224.0,9572001.0,8784373796_14,123,Hoodwink,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8784373796,15,2,pick,dire,9467224.0,9572001.0,8784373796_15,21,Windranger,22,21,1,False,False,False,False,False,False,False,False,False,False,False,False
8784373796,16,2,pick,radiant,9572001.0,9467224.0,8784373796_16,86,Rubick,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8784373796,17,3,pick,radiant,9572001.0,9467224.0,8784373796_17,51,Clockwerk,53,54,-1,False,False,False,False,False,False,False,False,False,False,False,False
8784373796,18,3,pick,dire,9467224.0,9572001.0,8784373796_18,38,Beastmaster,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8784373796,23,3,pick,dire,9467224.0,9572001.0,8784373796_23,40,Venomancer,23,7,16,False,True,False,False,False,False,True,False,False,False,False,False
8784373796,24,3,pick,radiant,9572001.0,9467224.0,8784373796_24,94,Medusa,49,31,18,False,False,False,False,False,False,False,False,False,False,False,False
8784373796,8,1,pick,dire,9467224.0,9572001.0,8784373796_8,13,Puck,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8784373796,9,2,pick,radiant,9572001.0,9467224.0,8784373796_9,60,Night Stalker,32,41,-9,False,False,False,False,False,False,False,False,False,False,False,False
8784508335,13,2,pick,radiant,2163.0,8255888.0,8784508335_13,135,Dawnbreaker,55,34,21,False,False,False,False,False,False,False,False,False,False,False,False
8784508335,14,2,pick,dire,8255888.0,2163.0,8784508335_14,54,Lifestealer,25,28,-3,False,False,False,False,False,False,False,False,False,False,False,False
